I0,I1
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
10.000000,1.000000
10.000000,0.000000
10.000000,0.000000
9.000000,1.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
10.000000,-1.000000
10.000000,0.000000
11.000000,-1.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
11.000000,0.000000
10.000000,1.000000
9.000000,1.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
9.000000,0.000000
3.000000,6.000000
65517.000000,22.000000
65483.000000,34.000000
65440.000000,43.000000
65389.000000,51.000000
65333.000000,55.000000
65273.000000,61.000000
65210.000000,63.000000
65143.000000,66.000000
65075.000000,68.000000
65005.000000,70.000000
64934.000000,72.000000
64862.000000,72.000000
64789.000000,73.000000
64716.000000,73.000000
64642.000000,74.000000
64567.000000,74.000000
64493.000000,75.000000
64419.000000,74.000000
64344.000000,75.000000
64269.000000,75.000000
64193.000000,76.000000
64118.000000,75.000000
64042.000000,76.000000
63967.000000,75.000000
63891.000000,76.000000
63815.000000,75.000000
63739.000000,76.000000
63664.000000,76.000000
63588.000000,76.000000
63512.000000,76.000000
63435.000000,77.000000
63359.000000,76.000000
63282.000000,77.000000
63205.000000,76.000000
63129.000000,77.000000
63052.000000,77.000000
62975.000000,77.000000
62899.000000,76.000000
62822.000000,77.000000
62745.000000,77.000000
62669.000000,76.000000
62591.000000,78.000000
62515.000000,76.000000
62438.000000,77.000000
62361.000000,76.000000
62285.000000,77.000000
62208.000000,76.000000
62131.000000,78.000000
62055.000000,76.000000
61978.000000,77.000000
61901.000000,77.000000
61825.000000,76.000000
61748.000000,77.000000
61671.000000,77.000000
61594.000000,77.000000
61517.000000,77.000000
61450.000000,67.000000
61403.000000,47.000000
61373.000000,30.000000
61353.000000,20.000000
61340.000000,13.000000
61332.000000,8.000000
61328.000000,4.000000
61326.000000,2.000000
61325.000000,1.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61325.000000,0.000000
61334.000000,-9.000000
61359.000000,-25.000000
61397.000000,-38.000000
61443.000000,-46.000000
61497.000000,-54.000000
61555.000000,-58.000000
61618.000000,-63.000000
61685.000000,-67.000000
61753.000000,-68.000000
61823.000000,-70.000000
61895.000000,-72.000000
61969.000000,-74.000000
62043.000000,-74.000000
62118.000000,-75.000000
62194.000000,-76.000000
62270.000000,-76.000000
62347.000000,-77.000000
62424.000000,-76.000000
62501.000000,-78.000000
62578.000000,-77.000000
62656.000000,-78.000000
62733.000000,-77.000000
62811.000000,-78.000000
62889.000000,-78.000000
62967.000000,-78.000000
63045.000000,-78.000000
63123.000000,-78.000000
63201.000000,-78.000000
63279.000000,-78.000000
63358.000000,-79.000000
63436.000000,-78.000000
63514.000000,-78.000000
63593.000000,-79.000000
63671.000000,-78.000000
63749.000000,-78.000000
63827.000000,-78.000000
63905.000000,-78.000000
63984.000000,-79.000000
64062.000000,-78.000000
64140.000000,-78.000000
64219.000000,-79.000000
64297.000000,-78.000000
64375.000000,-78.000000
64454.000000,-79.000000
64532.000000,-78.000000
64610.000000,-78.000000
64689.000000,-79.000000
64767.000000,-78.000000
64845.000000,-78.000000
64923.000000,-78.000000
65002.000000,-79.000000
65081.000000,-78.000000
65159.000000,-79.000000
65237.000000,-78.000000
65316.000000,-79.000000
65394.000000,-78.000000
65473.000000,-79.000000
15.000000,-78.000000
94.000000,-79.000000
172.000000,-78.000000
251.000000,-79.000000
329.000000,-78.000000
408.000000,-79.000000
486.000000,-78.000000
565.000000,-79.000000
643.000000,-78.000000
722.000000,-79.000000
801.000000,-79.000000
879.000000,-78.000000
958.000000,-79.000000
1037.000000,-79.000000
1115.000000,-78.000000
1194.000000,-79.000000
1273.000000,-78.000000
1351.000000,-79.000000
1430.000000,-79.000000
1509.000000,-78.000000
1587.000000,-79.000000
1666.000000,-78.000000
1744.000000,-79.000000
1823.000000,-79.000000
1901.000000,-78.000000
1980.000000,-79.000000
2059.000000,-78.000000
2137.000000,-79.000000
2216.000000,-79.000000
2295.000000,-79.000000
2373.000000,-78.000000
2452.000000,-79.000000
2531.000000,-79.000000
2609.000000,-78.000000
2688.000000,-79.000000
2767.000000,-79.000000
2845.000000,-78.000000
2924.000000,-79.000000
3003.000000,-79.000000
3082.000000,-79.000000
3161.000000,-79.000000
3239.000000,-78.000000
3318.000000,-79.000000
3387.000000,-69.000000
3435.000000,-48.000000
3468.000000,-33.000000
3489.000000,-21.000000
3503.000000,-14.000000
3511.000000,-8.000000
3515.000000,-4.000000
3519.000000,-4.000000
3521.000000,-2.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3521.000000,0.000000
3513.000000,8.000000
3489.000000,24.000000
3451.000000,38.000000
3406.000000,45.000000
3353.000000,53.000000
3295.000000,58.000000
3234.000000,61.000000
3169.000000,65.000000
3101.000000,68.000000
3031.000000,70.000000
2961.000000,70.000000
2888.000000,73.000000
2815.000000,73.000000
2741.000000,74.000000
2666.000000,75.000000
2590.000000,76.000000
2515.000000,75.000000
2439.000000,76.000000
2362.000000,77.000000
2286.000000,76.000000
2209.000000,77.000000
2133.000000,76.000000
2056.000000,77.000000
1979.000000,77.000000
1902.000000,77.000000
1825.000000,77.000000
1747.000000,78.000000
1670.000000,77.000000
1593.000000,77.000000
1516.000000,77.000000
1438.000000,78.000000
1361.000000,77.000000
1284.000000,77.000000
1206.000000,78.000000
1129.000000,77.000000
1051.000000,78.000000
974.000000,77.000000
897.000000,77.000000
819.000000,78.000000
742.000000,77.000000
665.000000,77.000000
587.000000,78.000000
509.000000,78.000000
432.000000,77.000000
354.000000,78.000000
277.000000,77.000000
199.000000,78.000000
122.000000,77.000000
45.000000,77.000000
65503.000000,78.000000
65425.000000,78.000000
65347.000000,77.000000
65270.000000,78.000000
65193.000000,77.000000
65115.000000,78.000000
65038.000000,77.000000
64960.000000,78.000000
64882.000000,78.000000
64805.000000,77.000000
64727.000000,78.000000
64649.000000,78.000000
64572.000000,77.000000
64494.000000,78.000000
64417.000000,77.000000
64339.000000,78.000000
64261.000000,77.000000
64184.000000,78.000000
64106.000000,78.000000
64029.000000,77.000000
63951.000000,78.000000
63873.000000,78.000000
63796.000000,77.000000
63719.000000,77.000000
63641.000000,77.000000
63564.000000,77.000000
63487.000000,78.000000
63410.000000,77.000000
63333.000000,77.000000
63255.000000,78.000000
63177.000000,78.000000
63100.000000,77.000000
63022.000000,78.000000
62945.000000,77.000000
62867.000000,78.000000
62790.000000,77.000000
62713.000000,77.000000
62635.000000,78.000000
62557.000000,78.000000
62479.000000,78.000000
62402.000000,77.000000
62324.000000,78.000000
62246.000000,78.000000
62169.000000,77.000000
62091.000000,78.000000
62013.000000,77.000000
61936.000000,78.000000
61858.000000,78.000000
61780.000000,78.000000
61702.000000,78.000000
61625.000000,77.000000
61557.000000,68.000000
61509.000000,48.000000
61477.000000,32.000000
61457.000000,20.000000
61444.000000,13.000000
61436.000000,8.000000
61432.000000,4.000000
61429.000000,3.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61429.000000,0.000000
61437.000000,-8.000000
61463.000000,-26.000000
61500.000000,-37.000000
61547.000000,-47.000000
