I0,I1,I2,I3
31895.000000,78.000000,0.000000,0.000000
31974.000000,79.000000,0.000000,0.000000
32053.000000,79.000000,0.000000,0.000000
32131.000000,78.000000,0.000000,0.000000
32210.000000,79.000000,0.000000,0.000000
32289.000000,79.000000,0.000000,0.000000
32368.000000,78.000000,0.000000,0.000000
32446.000000,79.000000,0.000000,0.000000
32525.000000,79.000000,0.000000,0.000000
32604.000000,78.000000,0.000000,0.000000
32683.000000,79.000000,0.000000,0.000000
32761.000000,79.000000,0.000000,0.000000
32840.000000,79.000000,0.000000,0.000000
32919.000000,79.000000,0.000000,0.000000
32997.000000,78.000000,0.000000,0.000000
33077.000000,79.000000,0.000000,0.000000
33155.000000,79.000000,0.000000,0.000000
33234.000000,79.000000,0.000000,0.000000
33313.000000,79.000000,0.000000,0.000000
33391.000000,78.000000,0.000000,0.000000
33470.000000,79.000000,0.000000,0.000000
33549.000000,79.000000,0.000000,0.000000
33628.000000,78.000000,0.000000,0.000000
33706.000000,79.000000,0.000000,0.000000
33785.000000,79.000000,0.000000,0.000000
33864.000000,79.000000,0.000000,0.000000
33943.000000,79.000000,0.000000,0.000000
34021.000000,78.000000,0.000000,0.000000
34100.000000,79.000000,0.000000,0.000000
34179.000000,79.000000,0.000000,0.000000
34258.000000,79.000000,0.000000,0.000000
34337.000000,79.000000,0.000000,0.000000
34415.000000,78.000000,0.000000,0.000000
34494.000000,79.000000,0.000000,0.000000
34573.000000,79.000000,0.000000,0.000000
34652.000000,79.000000,0.000000,0.000000
34731.000000,79.000000,0.000000,0.000000
34810.000000,78.000000,0.000000,0.000000
34889.000000,79.000000,0.000000,0.000000
34967.000000,79.000000,0.000000,0.000000
35046.000000,79.000000,0.000000,0.000000
35125.000000,79.000000,0.000000,0.000000
35204.000000,78.000000,0.000000,0.000000
35283.000000,80.000000,0.000000,0.000000
35362.000000,78.000000,0.000000,0.000000
35441.000000,80.000000,0.000000,0.000000
35519.000000,78.000000,0.000000,0.000000
35598.000000,79.000000,0.000000,0.000000
35677.000000,79.000000,0.000000,0.000000
35756.000000,79.000000,0.000000,0.000000
35835.000000,79.000000,0.000000,0.000000
35914.000000,79.000000,0.000000,0.000000
35993.000000,79.000000,0.000000,0.000000
36072.000000,79.000000,0.000000,0.000000
36151.000000,78.000000,0.000000,0.000000
36230.000000,80.000000,0.000000,0.000000
36309.000000,79.000000,0.000000,0.000000
36388.000000,78.000000,0.000000,0.000000
36466.000000,79.000000,0.000000,0.000000
36546.000000,79.000000,0.000000,0.000000
36625.000000,80.000000,0.000000,0.000000
36703.000000,78.000000,0.000000,0.000000
36782.000000,79.000000,0.000000,0.000000
36861.000000,79.000000,0.000000,0.000000
36941.000000,79.000000,0.000000,0.000000
37019.000000,79.000000,0.000000,0.000000
37098.000000,79.000000,0.000000,0.000000
37177.000000,79.000000,0.000000,0.000000
37256.000000,79.000000,0.000000,0.000000
37335.000000,79.000000,0.000000,0.000000
37414.000000,78.000000,0.000000,0.000000
37493.000000,80.000000,0.000000,0.000000
37572.000000,78.000000,0.000000,0.000000
37651.000000,79.000000,0.000000,0.000000
37729.000000,79.000000,0.000000,0.000000
37809.000000,79.000000,0.000000,0.000000
37887.000000,79.000000,0.000000,0.000000
37966.000000,79.000000,0.000000,0.000000
38045.000000,79.000000,0.000000,0.000000
38125.000000,79.000000,0.000000,0.000000
38203.000000,79.000000,0.000000,0.000000
38282.000000,79.000000,0.000000,0.000000
38361.000000,79.000000,0.000000,0.000000
38440.000000,79.000000,0.000000,0.000000
38519.000000,79.000000,0.000000,0.000000
38598.000000,79.000000,0.000000,0.000000
38677.000000,79.000000,0.000000,0.000000
38756.000000,79.000000,0.000000,0.000000
38835.000000,79.000000,0.000000,0.000000
38914.000000,79.000000,0.000000,0.000000
38993.000000,79.000000,0.000000,0.000000
39073.000000,79.000000,0.000000,0.000000
39151.000000,79.000000,0.000000,0.000000
39230.000000,79.000000,0.000000,0.000000
39309.000000,79.000000,0.000000,0.000000
39389.000000,80.000000,0.000000,0.000000
39467.000000,78.000000,0.000000,0.000000
39546.000000,79.000000,0.000000,0.000000
39625.000000,79.000000,0.000000,0.000000
39705.000000,80.000000,0.000000,0.000000
39783.000000,78.000000,0.000000,0.000000
39863.000000,79.000000,0.000000,0.000000
39941.000000,79.000000,0.000000,0.000000
40021.000000,80.000000,0.000000,0.000000
40099.000000,78.000000,0.000000,0.000000
40179.000000,79.000000,0.000000,0.000000
40257.000000,79.000000,0.000000,0.000000
40337.000000,79.000000,0.000000,0.000000
40415.000000,79.000000,0.000000,0.000000
40494.000000,79.000000,0.000000,0.000000
40573.000000,79.000000,0.000000,0.000000
40652.000000,79.000000,0.000000,0.000000
40731.000000,79.000000,0.000000,0.000000
40810.000000,79.000000,0.000000,0.000000
40889.000000,79.000000,0.000000,0.000000
40968.000000,78.000000,0.000000,0.000000
41047.000000,80.000000,0.000000,0.000000
41126.000000,79.000000,0.000000,0.000000
41205.000000,79.000000,0.000000,0.000000
41283.000000,78.000000,0.000000,0.000000
41363.000000,79.000000,0.000000,0.000000
41442.000000,80.000000,0.000000,0.000000
41521.000000,79.000000,0.000000,0.000000
41599.000000,78.000000,0.000000,0.000000
41679.000000,79.000000,0.000000,0.000000
41758.000000,80.000000,0.000000,0.000000
41837.000000,79.000000,0.000000,0.000000
41916.000000,78.000000,0.000000,0.000000
41995.000000,80.000000,0.000000,0.000000
42074.000000,79.000000,0.000000,0.000000
42153.000000,79.000000,0.000000,0.000000
42232.000000,78.000000,0.000000,0.000000
42311.000000,80.000000,0.000000,0.000000
42390.000000,79.000000,0.000000,0.000000
42469.000000,79.000000,0.000000,0.000000
42548.000000,78.000000,0.000000,0.000000
42627.000000,80.000000,0.000000,0.000000
42706.000000,78.000000,0.000000,0.000000
42785.000000,80.000000,0.000000,0.000000
42864.000000,78.000000,0.000000,0.000000
42943.000000,80.000000,0.000000,0.000000
43021.000000,78.000000,0.000000,0.000000
43101.000000,80.000000,0.000000,0.000000
43180.000000,78.000000,0.000000,0.000000
43259.000000,79.000000,0.000000,0.000000
43338.000000,79.000000,0.000000,0.000000
43417.000000,79.000000,0.000000,0.000000
43496.000000,79.000000,0.000000,0.000000
43575.000000,79.000000,0.000000,0.000000
43653.000000,79.000000,0.000000,0.000000
43733.000000,79.000000,0.000000,0.000000
43812.000000,79.000000,0.000000,0.000000
43890.000000,79.000000,0.000000,0.000000
43969.000000,79.000000,0.000000,0.000000
44049.000000,80.000000,0.000000,0.000000
44128.000000,78.000000,0.000000,0.000000
44206.000000,79.000000,0.000000,0.000000
44285.000000,79.000000,0.000000,0.000000
44365.000000,79.000000,0.000000,0.000000
44443.000000,79.000000,0.000000,0.000000
44522.000000,79.000000,0.000000,0.000000
44601.000000,79.000000,0.000000,0.000000
44680.000000,79.000000,0.000000,0.000000
44759.000000,79.000000,0.000000,0.000000
44838.000000,79.000000,0.000000,0.000000
44917.000000,79.000000,0.000000,0.000000
44996.000000,79.000000,0.000000,0.000000
45075.000000,79.000000,0.000000,0.000000
45154.000000,78.000000,0.000000,0.000000
45233.000000,80.000000,0.000000,0.000000
45312.000000,79.000000,0.000000,0.000000
45391.000000,79.000000,0.000000,0.000000
45470.000000,78.000000,0.000000,0.000000
45549.000000,80.000000,0.000000,0.000000
45628.000000,79.000000,0.000000,0.000000
45707.000000,79.000000,0.000000,0.000000
45786.000000,79.000000,0.000000,0.000000
45865.000000,79.000000,0.000000,0.000000
45944.000000,79.000000,0.000000,0.000000
46023.000000,79.000000,0.000000,0.000000
46102.000000,79.000000,0.000000,0.000000
46181.000000,79.000000,0.000000,0.000000
46260.000000,79.000000,0.000000,0.000000
46339.000000,79.000000,0.000000,0.000000
46418.000000,79.000000,0.000000,0.000000
46497.000000,79.000000,0.000000,0.000000
46576.000000,79.000000,0.000000,0.000000
46655.000000,79.000000,0.000000,0.000000
46734.000000,79.000000,0.000000,0.000000
46813.000000,79.000000,0.000000,0.000000
46892.000000,79.000000,0.000000,0.000000
46971.000000,79.000000,0.000000,0.000000
47050.000000,79.000000,0.000000,0.000000
47129.000000,79.000000,0.000000,0.000000
47208.000000,79.000000,0.000000,0.000000
47287.000000,79.000000,0.000000,0.000000
47366.000000,79.000000,0.000000,0.000000
47445.000000,79.000000,0.000000,0.000000
47524.000000,78.000000,0.000000,0.000000
47603.000000,80.000000,0.000000,0.000000
47682.000000,79.000000,0.000000,0.000000
47761.000000,79.000000,0.000000,0.000000
47840.000000,78.000000,0.000000,0.000000
47919.000000,80.000000,0.000000,0.000000
47998.000000,79.000000,0.000000,0.000000
48077.000000,79.000000,0.000000,0.000000
48156.000000,78.000000,0.000000,0.000000
48235.000000,80.000000,0.000000,0.000000
48314.000000,79.000000,0.000000,0.000000
48393.000000,79.000000,0.000000,0.000000
48472.000000,79.000000,0.000000,0.000000
48551.000000,79.000000,0.000000,0.000000
48630.000000,79.000000,0.000000,0.000000
48709.000000,79.000000,0.000000,0.000000
48789.000000,79.000000,0.000000,0.000000
48867.000000,79.000000,0.000000,0.000000
48946.000000,79.000000,0.000000,0.000000
49025.000000,79.000000,0.000000,0.000000
49105.000000,80.000000,0.000000,0.000000
49183.000000,78.000000,0.000000,0.000000
49262.000000,79.000000,0.000000,0.000000
49342.000000,79.000000,0.000000,0.000000
49421.000000,80.000000,0.000000,0.000000
49499.000000,78.000000,0.000000,0.000000
49579.000000,79.000000,0.000000,0.000000
49658.000000,80.000000,0.000000,0.000000
49737.000000,79.000000,0.000000,0.000000
49815.000000,78.000000,0.000000,0.000000
49895.000000,80.000000,0.000000,0.000000
49974.000000,79.000000,0.000000,0.000000
50053.000000,79.000000,0.000000,0.000000
50132.000000,78.000000,0.000000,0.000000
50211.000000,80.000000,0.000000,0.000000
50290.000000,79.000000,0.000000,0.000000
50369.000000,79.000000,0.000000,0.000000
50448.000000,79.000000,0.000000,0.000000
50527.000000,79.000000,0.000000,0.000000
50606.000000,79.000000,0.000000,0.000000
50685.000000,79.000000,0.000000,0.000000
50765.000000,79.000000,0.000000,0.000000
50843.000000,79.000000,0.000000,0.000000
50922.000000,79.000000,0.000000,0.000000
51001.000000,79.000000,0.000000,0.000000
51081.000000,79.000000,0.000000,0.000000
51159.000000,79.000000,0.000000,0.000000
51238.000000,79.000000,0.000000,0.000000
51317.000000,79.000000,0.000000,0.000000
51397.000000,79.000000,0.000000,0.000000
51475.000000,79.000000,0.000000,0.000000
51554.000000,79.000000,0.000000,0.000000
51633.000000,79.000000,0.000000,0.000000
51713.000000,80.000000,0.000000,0.000000
51791.000000,78.000000,0.000000,0.000000
51870.000000,79.000000,0.000000,0.000000
51949.000000,79.000000,0.000000,0.000000
52029.000000,80.000000,0.000000,0.000000
52107.000000,78.000000,0.000000,0.000000
52186.000000,79.000000,0.000000,0.000000
52265.000000,79.000000,0.000000,0.000000
52345.000000,80.000000,0.000000,0.000000
52423.000000,78.000000,0.000000,0.000000
52503.000000,79.000000,0.000000,0.000000
52581.000000,79.000000,0.000000,0.000000
52661.000000,79.000000,0.000000,0.000000
52739.000000,79.000000,0.000000,0.000000
52819.000000,79.000000,0.000000,0.000000
52897.000000,79.000000,0.000000,0.000000
52977.000000,80.000000,0.000000,0.000000
53056.000000,78.000000,0.000000,0.000000
53135.000000,80.000000,0.000000,0.000000
53214.000000,78.000000,0.000000,0.000000
53293.000000,80.000000,0.000000,0.000000
53372.000000,79.000000,0.000000,0.000000
53451.000000,79.000000,0.000000,0.000000
53530.000000,79.000000,0.000000,0.000000
53609.000000,79.000000,0.000000,0.000000
53689.000000,79.000000,0.000000,0.000000
53767.000000,79.000000,0.000000,0.000000
53846.000000,79.000000,0.000000,0.000000
53925.000000,79.000000,0.000000,0.000000
54005.000000,79.000000,0.000000,0.000000
54083.000000,79.000000,0.000000,0.000000
54162.000000,79.000000,0.000000,0.000000
54241.000000,79.000000,0.000000,0.000000
54321.000000,80.000000,0.000000,0.000000
54399.000000,78.000000,0.000000,0.000000
54479.000000,79.000000,0.000000,0.000000
54558.000000,79.000000,0.000000,0.000000
54637.000000,80.000000,0.000000,0.000000
54716.000000,78.000000,0.000000,0.000000
54795.000000,80.000000,0.000000,0.000000
54874.000000,78.000000,0.000000,0.000000
54953.000000,80.000000,0.000000,0.000000
55032.000000,79.000000,0.000000,0.000000
55111.000000,79.000000,0.000000,0.000000
55190.000000,79.000000,0.000000,0.000000
55269.000000,79.000000,0.000000,0.000000
55348.000000,79.000000,0.000000,0.000000
55427.000000,79.000000,0.000000,0.000000
55506.000000,79.000000,0.000000,0.000000
55585.000000,79.000000,0.000000,0.000000
55665.000000,79.000000,0.000000,0.000000
55743.000000,79.000000,0.000000,0.000000
55822.000000,79.000000,0.000000,0.000000
55901.000000,79.000000,0.000000,0.000000
55981.000000,80.000000,0.000000,0.000000
56059.000000,78.000000,0.000000,0.000000
56139.000000,79.000000,0.000000,0.000000
56218.000000,79.000000,0.000000,0.000000
56297.000000,80.000000,0.000000,0.000000
56375.000000,78.000000,0.000000,0.000000
56455.000000,80.000000,0.000000,0.000000
56534.000000,78.000000,0.000000,0.000000
56613.000000,80.000000,0.000000,0.000000
56692.000000,78.000000,0.000000,0.000000
56771.000000,80.000000,0.000000,0.000000
56850.000000,79.000000,0.000000,0.000000
56929.000000,79.000000,0.000000,0.000000
57009.000000,79.000000,0.000000,0.000000
57087.000000,79.000000,0.000000,0.000000
57166.000000,79.000000,0.000000,0.000000
57246.000000,79.000000,0.000000,0.000000
57325.000000,80.000000,0.000000,0.000000
57403.000000,78.000000,0.000000,0.000000
57483.000000,79.000000,0.000000,0.000000
57562.000000,80.000000,0.000000,0.000000
57641.000000,79.000000,0.000000,0.000000
57720.000000,79.000000,0.000000,0.000000
57799.000000,79.000000,0.000000,0.000000
57878.000000,79.000000,0.000000,0.000000
57958.000000,79.000000,0.000000,0.000000
58037.000000,80.000000,0.000000,0.000000
58116.000000,79.000000,0.000000,0.000000
58195.000000,79.000000,0.000000,0.000000
58274.000000,79.000000,0.000000,0.000000
58353.000000,79.000000,0.000000,0.000000
58433.000000,79.000000,0.000000,0.000000
58511.000000,79.000000,0.000000,0.000000
58591.000000,80.000000,0.000000,0.000000
58670.000000,78.000000,0.000000,0.000000
58749.000000,80.000000,0.000000,0.000000
58829.000000,79.000000,0.000000,0.000000
58907.000000,79.000000,0.000000,0.000000
58986.000000,79.000000,0.000000,0.000000
59066.000000,79.000000,0.000000,0.000000
59145.000000,80.000000,0.000000,0.000000
59224.000000,78.000000,0.000000,0.000000
59303.000000,80.000000,0.000000,0.000000
59382.000000,79.000000,0.000000,0.000000
59461.000000,79.000000,0.000000,0.000000
59541.000000,79.000000,0.000000,0.000000
59619.000000,79.000000,0.000000,0.000000
59699.000000,79.000000,0.000000,0.000000
59778.000000,79.000000,0.000000,0.000000
59857.000000,80.000000,0.000000,0.000000
59936.000000,79.000000,0.000000,0.000000
60015.000000,79.000000,0.000000,0.000000
60094.000000,79.000000,0.000000,0.000000
60173.000000,79.000000,0.000000,0.000000
60253.000000,80.000000,0.000000,0.000000
60332.000000,78.000000,0.000000,0.000000
60411.000000,80.000000,0.000000,0.000000
60490.000000,79.000000,0.000000,0.000000
60569.000000,79.000000,0.000000,0.000000
60649.000000,79.000000,0.000000,0.000000
60727.000000,79.000000,0.000000,0.000000
60806.000000,79.000000,0.000000,0.000000
60886.000000,79.000000,0.000000,0.000000
60965.000000,80.000000,0.000000,0.000000
61043.000000,78.000000,0.000000,0.000000
61123.000000,80.000000,0.000000,0.000000
61202.000000,79.000000,0.000000,0.000000
61281.000000,79.000000,0.000000,0.000000
61360.000000,79.000000,0.000000,0.000000
61439.000000,79.000000,0.000000,0.000000
61519.000000,79.000000,0.000000,0.000000
61598.000000,79.000000,0.000000,0.000000
61677.000000,80.000000,0.000000,0.000000
61756.000000,79.000000,0.000000,0.000000
61835.000000,79.000000,0.000000,0.000000
61914.000000,79.000000,0.000000,0.000000
61993.000000,79.000000,0.000000,0.000000
62073.000000,79.000000,0.000000,0.000000
62151.000000,79.000000,0.000000,0.000000
62231.000000,80.000000,0.000000,0.000000
62310.000000,79.000000,0.000000,0.000000
62389.000000,79.000000,0.000000,0.000000
62469.000000,79.000000,0.000000,0.000000
62547.000000,79.000000,0.000000,0.000000
62627.000000,80.000000,0.000000,0.000000
62706.000000,79.000000,0.000000,0.000000
62785.000000,79.000000,0.000000,0.000000
62865.000000,79.000000,0.000000,0.000000
62944.000000,80.000000,0.000000,0.000000
63023.000000,79.000000,0.000000,0.000000
63102.000000,79.000000,0.000000,0.000000
63182.000000,79.000000,0.000000,0.000000
63261.000000,80.000000,0.000000,0.000000
63340.000000,79.000000,0.000000,0.000000
63419.000000,79.000000,0.000000,0.000000
63498.000000,79.000000,0.000000,0.000000
63578.000000,79.000000,0.000000,0.000000
63657.000000,80.000000,0.000000,0.000000
63736.000000,79.000000,0.000000,0.000000
63815.000000,79.000000,0.000000,0.000000
63894.000000,79.000000,0.000000,0.000000
63973.000000,79.000000,0.000000,0.000000
64053.000000,79.000000,0.000000,0.000000
64132.000000,79.000000,0.000000,0.000000
64211.000000,80.000000,0.000000,0.000000
64290.000000,78.000000,0.000000,0.000000
64369.000000,80.000000,0.000000,0.000000
64449.000000,79.000000,0.000000,0.000000
64527.000000,79.000000,0.000000,0.000000
64606.000000,79.000000,0.000000,0.000000
64686.000000,80.000000,0.000000,0.000000
64765.000000,79.000000,0.000000,0.000000
64844.000000,79.000000,0.000000,0.000000
64923.000000,79.000000,0.000000,0.000000
65002.000000,79.000000,0.000000,0.000000
65082.000000,79.000000,0.000000,0.000000
65161.000000,80.000000,0.000000,0.000000
65240.000000,79.000000,0.000000,0.000000
65319.000000,79.000000,0.000000,0.000000
65399.000000,79.000000,0.000000,0.000000
65478.000000,80.000000,0.000000,0.000000
21.000000,79.000000,0.000000,0.000000
101.000000,79.000000,0.000000,0.000000
180.000000,79.000000,0.000000,0.000000
259.000000,80.000000,0.000000,0.000000
338.000000,79.000000,0.000000,0.000000
417.000000,79.000000,0.000000,0.000000
497.000000,80.000000,0.000000,0.000000
576.000000,79.000000,0.000000,0.000000
655.000000,79.000000,0.000000,0.000000
734.000000,79.000000,0.000000,0.000000
814.000000,79.000000,0.000000,0.000000
893.000000,80.000000,0.000000,0.000000
972.000000,78.000000,0.000000,0.000000
1051.000000,80.000000,0.000000,0.000000
1130.000000,79.000000,0.000000,0.000000
1209.000000,79.000000,0.000000,0.000000
1289.000000,80.000000,0.000000,0.000000
1368.000000,79.000000,0.000000,0.000000
1447.000000,79.000000,0.000000,0.000000
1527.000000,79.000000,0.000000,0.000000
1606.000000,79.000000,0.000000,0.000000
1685.000000,80.000000,0.000000,0.000000
1764.000000,79.000000,0.000000,0.000000
1843.000000,79.000000,0.000000,0.000000
1923.000000,79.000000,0.000000,0.000000
2002.000000,80.000000,0.000000,0.000000
2081.000000,79.000000,0.000000,0.000000
2161.000000,79.000000,0.000000,0.000000
2240.000000,79.000000,0.000000,0.000000
2319.000000,80.000000,0.000000,0.000000
2398.000000,79.000000,0.000000,0.000000
2477.000000,79.000000,0.000000,0.000000
2557.000000,80.000000,0.000000,0.000000
2636.000000,78.000000,0.000000,0.000000
2715.000000,80.000000,0.000000,0.000000
2794.000000,79.000000,0.000000,0.000000
2873.000000,79.000000,0.000000,0.000000
2953.000000,80.000000,0.000000,0.000000
3032.000000,79.000000,0.000000,0.000000
3111.000000,79.000000,0.000000,0.000000
3191.000000,79.000000,0.000000,0.000000
3270.000000,80.000000,0.000000,0.000000
3349.000000,79.000000,0.000000,0.000000
3429.000000,80.000000,0.000000,0.000000
3508.000000,78.000000,0.000000,0.000000
3587.000000,80.000000,0.000000,0.000000
3666.000000,79.000000,0.000000,0.000000
3745.000000,79.000000,0.000000,0.000000
3825.000000,80.000000,0.000000,0.000000
3905.000000,79.000000,0.000000,0.000000
3983.000000,79.000000,0.000000,0.000000
4063.000000,80.000000,0.000000,0.000000
4142.000000,79.000000,0.000000,0.000000
4222.000000,79.000000,0.000000,0.000000
4301.000000,80.000000,0.000000,0.000000
4381.000000,79.000000,0.000000,0.000000
4459.000000,79.000000,0.000000,0.000000
4539.000000,80.000000,0.000000,0.000000
4618.000000,79.000000,0.000000,0.000000
4698.000000,79.000000,0.000000,0.000000
4777.000000,80.000000,0.000000,0.000000
4857.000000,79.000000,0.000000,0.000000
4936.000000,79.000000,0.000000,0.000000
5015.000000,80.000000,0.000000,0.000000
5094.000000,79.000000,0.000000,0.000000
5174.000000,80.000000,0.000000,0.000000
5253.000000,79.000000,0.000000,0.000000
5333.000000,79.000000,0.000000,0.000000
5412.000000,80.000000,0.000000,0.000000
5491.000000,79.000000,0.000000,0.000000
5571.000000,79.000000,0.000000,0.000000
5650.000000,80.000000,0.000000,0.000000
5730.000000,79.000000,0.000000,0.000000
5809.000000,80.000000,0.000000,0.000000
5889.000000,80.000000,0.000000,0.000000
5968.000000,79.000000,0.000000,0.000000
6048.000000,79.000000,0.000000,0.000000
6127.000000,80.000000,0.000000,0.000000
6207.000000,79.000000,0.000000,0.000000
6286.000000,80.000000,0.000000,0.000000
6366.000000,79.000000,0.000000,0.000000
6445.000000,80.000000,0.000000,0.000000
6525.000000,79.000000,0.000000,0.000000
6604.000000,80.000000,0.000000,0.000000
6683.000000,79.000000,0.000000,0.000000
6763.000000,80.000000,0.000000,0.000000
6843.000000,79.000000,0.000000,0.000000
6922.000000,80.000000,0.000000,0.000000
7002.000000,79.000000,0.000000,0.000000
7081.000000,80.000000,0.000000,0.000000
7161.000000,79.000000,0.000000,0.000000
7240.000000,80.000000,0.000000,0.000000
7319.000000,79.000000,0.000000,0.000000
7399.000000,79.000000,0.000000,0.000000
7478.000000,80.000000,0.000000,0.000000
7558.000000,79.000000,0.000000,0.000000
7637.000000,80.000000,0.000000,0.000000
7717.000000,79.000000,0.000000,0.000000
7796.000000,79.000000,0.000000,0.000000
7875.000000,80.000000,0.000000,0.000000
7955.000000,79.000000,0.000000,0.000000
8034.000000,80.000000,0.000000,0.000000
8113.000000,79.000000,0.000000,0.000000
8193.000000,80.000000,0.000000,0.000000
8273.000000,80.000000,0.000000,0.000000
8352.000000,78.000000,0.000000,0.000000
8431.000000,80.000000,0.000000,0.000000
8511.000000,79.000000,0.000000,0.000000
8590.000000,80.000000,0.000000,0.000000
8670.000000,79.000000,0.000000,0.000000
8749.000000,80.000000,0.000000,0.000000
8829.000000,79.000000,0.000000,0.000000
8908.000000,80.000000,0.000000,0.000000
8987.000000,79.000000,0.000000,0.000000
9067.000000,79.000000,0.000000,0.000000
9146.000000,80.000000,0.000000,0.000000
9225.000000,79.000000,0.000000,0.000000
9305.000000,80.000000,0.000000,0.000000
9384.000000,79.000000,0.000000,0.000000
9464.000000,79.000000,0.000000,0.000000
9543.000000,80.000000,0.000000,0.000000
9623.000000,79.000000,0.000000,0.000000
9702.000000,80.000000,0.000000,0.000000
9781.000000,79.000000,0.000000,0.000000
9861.000000,80.000000,0.000000,0.000000
9941.000000,80.000000,0.000000,0.000000
10019.000000,78.000000,0.000000,0.000000
10099.000000,80.000000,0.000000,0.000000
10178.000000,79.000000,0.000000,0.000000
10258.000000,80.000000,0.000000,0.000000
10337.000000,79.000000,0.000000,0.000000
10417.000000,80.000000,0.000000,0.000000
10496.000000,79.000000,0.000000,0.000000
10576.000000,79.000000,0.000000,0.000000
10655.000000,80.000000,0.000000,0.000000
10735.000000,79.000000,0.000000,0.000000
10814.000000,80.000000,0.000000,0.000000
10893.000000,79.000000,0.000000,0.000000
10973.000000,80.000000,0.000000,0.000000
11052.000000,79.000000,0.000000,0.000000
11132.000000,80.000000,0.000000,0.000000
11211.000000,79.000000,0.000000,0.000000
11291.000000,79.000000,0.000000,0.000000
11370.000000,80.000000,0.000000,0.000000
11450.000000,79.000000,0.000000,0.000000
11529.000000,80.000000,0.000000,0.000000
11609.000000,80.000000,0.000000,0.000000
11688.000000,79.000000,0.000000,0.000000
11768.000000,80.000000,0.000000,0.000000
11847.000000,79.000000,0.000000,0.000000
11927.000000,80.000000,0.000000,0.000000
12006.000000,79.000000,0.000000,0.000000
12086.000000,79.000000,0.000000,0.000000
12165.000000,80.000000,0.000000,0.000000
12245.000000,80.000000,0.000000,0.000000
12325.000000,79.000000,0.000000,0.000000
12403.000000,79.000000,0.000000,0.000000
12483.000000,80.000000,0.000000,0.000000
12563.000000,79.000000,0.000000,0.000000
12642.000000,80.000000,0.000000,0.000000
12722.000000,79.000000,0.000000,0.000000
12801.000000,80.000000,0.000000,0.000000
12881.000000,80.000000,0.000000,0.000000
12959.000000,78.000000,0.000000,0.000000
13032.000000,73.000000,0.000000,0.000000
13099.000000,66.000000,0.000000,0.000000
13161.000000,63.000000,0.000000,0.000000
13219.000000,58.000000,0.000000,0.000000
13274.000000,55.000000,0.000000,0.000000
13326.000000,52.000000,0.000000,0.000000
13377.000000,50.000000,0.000000,0.000000
13425.000000,48.000000,0.000000,0.000000
13470.000000,46.000000,0.000000,0.000000
13514.000000,44.000000,0.000000,0.000000
13558.000000,44.000000,0.000000,0.000000
13601.000000,43.000000,0.000000,0.000000
13643.000000,42.000000,0.000000,0.000000
13685.000000,42.000000,0.000000,0.000000
13725.000000,40.000000,0.000000,0.000000
13766.000000,41.000000,0.000000,0.000000
13806.000000,40.000000,0.000000,0.000000
13846.000000,39.000000,0.000000,0.000000
13885.000000,40.000000,0.000000,0.000000
13925.000000,40.000000,0.000000,0.000000
13964.000000,39.000000,0.000000,0.000000
14004.000000,39.000000,0.000000,0.000000
14043.000000,40.000000,0.000000,0.000000
14082.000000,39.000000,0.000000,0.000000
14122.000000,39.000000,0.000000,0.000000
14161.000000,40.000000,0.000000,0.000000
14200.000000,39.000000,0.000000,0.000000
14239.000000,39.000000,0.000000,0.000000
14278.000000,39.000000,0.000000,0.000000
14317.000000,39.000000,0.000000,0.000000
14357.000000,40.000000,0.000000,0.000000
14395.000000,38.000000,0.000000,0.000000
14435.000000,40.000000,0.000000,0.000000
14474.000000,39.000000,0.000000,0.000000
14513.000000,39.000000,0.000000,0.000000
14552.000000,39.000000,0.000000,0.000000
14591.000000,39.000000,0.000000,0.000000
14630.000000,39.000000,0.000000,0.000000
14669.000000,39.000000,0.000000,0.000000
14709.000000,40.000000,0.000000,0.000000
14747.000000,38.000000,0.000000,0.000000
14787.000000,40.000000,0.000000,0.000000
14826.000000,39.000000,0.000000,0.000000
14865.000000,39.000000,0.000000,0.000000
14904.000000,39.000000,0.000000,0.000000
14943.000000,39.000000,0.000000,0.000000
14982.000000,39.000000,0.000000,0.000000
15021.000000,39.000000,0.000000,0.000000
15061.000000,40.000000,0.000000,0.000000
15100.000000,38.000000,0.000000,0.000000
15139.000000,40.000000,0.000000,0.000000
15178.000000,39.000000,0.000000,0.000000
15217.000000,39.000000,0.000000,0.000000
15256.000000,39.000000,0.000000,0.000000
15295.000000,39.000000,0.000000,0.000000
15334.000000,39.000000,0.000000,0.000000
15373.000000,39.000000,0.000000,0.000000
15412.000000,39.000000,0.000000,0.000000
15451.000000,39.000000,0.000000,0.000000
15490.000000,39.000000,0.000000,0.000000
15530.000000,40.000000,0.000000,0.000000
15569.000000,39.000000,0.000000,0.000000
15608.000000,39.000000,0.000000,0.000000
15647.000000,39.000000,0.000000,0.000000
15686.000000,39.000000,0.000000,0.000000
15725.000000,39.000000,0.000000,0.000000
15765.000000,39.000000,0.000000,0.000000
15803.000000,39.000000,0.000000,0.000000
15842.000000,39.000000,0.000000,0.000000
15881.000000,39.000000,0.000000,0.000000
15921.000000,40.000000,0.000000,0.000000
15959.000000,38.000000,0.000000,0.000000
15998.000000,39.000000,0.000000,0.000000
16038.000000,39.000000,0.000000,0.000000
16077.000000,40.000000,0.000000,0.000000
16116.000000,38.000000,0.000000,0.000000
